q1_age,q11_appnum,q12_freeapppc,q48_edu,q49_marital,q50r1_nochild,q50r2_inftod,q50r3_6_12,q50r4_13_17,q50r5_adult,q56_income,q57_mf,q13_visitfreq_social,q13_visitfreq_music,q13_visitfreq_video,q24_tech_posatt,q24_tech_enter,q24_tech_comm,q24_tech_negatv,q25_prsnlty_leader,q25_prsnlty_risk,q25_prsnlty_drive,q25_prsnlty_follower,q26_shopsavvy_bargain,q26_shopsavvy_brands,q26_shopsavvy_earn2spend,q26_shopsavvy_applover,q26_shopsavvy_children,q2_apple,q2_andriod,q2_windows,q2_tablet,q2_other,q4_use_music_apps,q4_use_tv_apps,q4_use_game_apps,q4_use_social_apps,q4_use_news_apps,q4_use_shop_apps,q4_use_none_apps,q54_white,q54_black,q54_asian,q54_hawai,q54_native,q54_other,q55_latino,X,Y
7,4,5,3,4,0,0,0,1,0,9,0,3,3,3.75,2.4,3,2.3333333333333335,3.5,1.6,2.5,2,4,2,3.2,3.6666666666666665,4.6,3,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,20.56276961421903,-22.439627295754995
2,4,4,3,2,1,0,0,0,0,13,0,3,3.25,1.25,2.8,2,1.6666666666666667,3.5,2.4,5,2.75,5,3.5,4,5,4.8,3,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.8585698911663,13.921689778296864
5,4,2,4,3,1,0,0,0,0,7,0,3,4,2.75,2.6,1,1,4.5,0.8,2.5,2,6,2.5,2.8,1.3333333333333333,2.6,3,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,8.897612365413579,11.78091056446615
5,4,4,4,4,0,0,0,1,0,5,1,2.5,3.25,2,2,2.5,2.6666666666666665,4,2,5,2.5,5,2,4.6,5,5,5,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-12.586480778393506,-16.76926987638571
3,1,3,3,2,0,0,1,0,0,6,0,3,2.75,2,2.6,4.5,4,2.5,2.8,5,2.75,5,4.5,3.2,3,3.6,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,24.76817779952499,21.186053123741768
2,3,5,2,3,1,0,0,0,0,7,1,3.25,4,3,2.4,3,3.3333333333333335,4.5,3.4,6.5,3.25,4,2.5,4.6,4,4,6,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,-10.099694878664643,1.1373821089189042
3,2,3,3,2,1,0,0,0,0,9,0,2.75,3,2,2,1.5,1,6,2.8,3,2.75,5,2.5,3.6,4.666666666666667,4,6,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3.6132060291629906,25.843586249828412
3,4,4,4,2,1,0,0,0,0,9,0,1,1.25,1,1.4,2,1.3333333333333333,3,1.2,3,1.25,2,2,1.6,2,2,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,13.375752121710576,-2.2623914544403783
8,3,3,3,1,0,0,0,1,1,9,0,2.75,2.75,3.25,1.8,1,1.3333333333333333,3,1.6,4.5,2,6,2,2.8,2.6666666666666665,3.2,5,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,-19.080238433683814,-5.9546998756804275
5,0,4,4,1,1,0,0,0,0,14,1,4,4,4,3.6,2.5,2.3333333333333335,4,2.4,5,2.75,5,3,3,4,4.4,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-40.89179680500516,0.719048112032827
3,3,5,4,2,1,0,0,0,0,11,0,2.25,3,2,2,2,2.3333333333333335,4.5,0.8,3,2.75,5,4,3.4,3.3333333333333335,4.8,6,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,-4.753941279862304,2.3268306548172806
4,2,6,4,1,1,0,0,0,0,4,0,3,3,3.25,2.6,2.5,2.3333333333333335,4.5,2.2,4,2.5,4,3,5,3,4.8,6,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,-7.580400126762277,-0.7667859529046426
8,4,4,5,1,0,0,0,0,1,8,0,2.5,3,2,2.6,1,1,4,1.6,2.5,2.5,6,1.5,3.8,3.3333333333333335,2.2,5,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,-18.83354927850299,-11.651205541803629
8,2,5,4,4,0,0,0,1,1,3,1,3.25,3.5,2.75,3.2,3.5,3,3,2.8,5,3.25,4,3,3.4,4,5.8,6,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-26.992459788648283,-14.474168661755288
8,4,4,4,3,1,0,0,0,0,14,0,2.75,3.25,3.5,2,2.5,2.3333333333333335,1,1.8,4,2.5,5,3,2.6,3.3333333333333335,3.2,6,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,4.79473005311182,8.558205814547586
5,3,3,4,1,0,0,1,0,0,12,1,3.25,3.25,3.5,2.6,3,1.6666666666666667,3,2.4,4,3,4,3.5,3.6,3.3333333333333335,3.8,3,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-5.5167796675663885,-12.832143137303667
6,4,5,3,3,1,0,0,0,0,1,1,1.5,3,3,2.4,2,2,4.5,1.8,3.5,2.5,5,3,4.2,4.333333333333333,3,6,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,-1.7543648049358704,-4.205591390895846
4,3,6,2,2,1,0,0,0,0,5,1,3,3,3,2.2,2.5,3.6666666666666665,3.5,2.2,4.5,2.75,5,2.5,2.4,3.3333333333333335,3.4,5,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,-17.791690377895733,11.45909406218701
3,4,4,4,1,1,0,0,0,0,6,1,2.25,3,1.5,1.6,3,2.3333333333333335,4,1.8,4,3.5,5,2.5,2.4,1.3333333333333333,3.6,5,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,23.42766626538025,16.15373499024108
2,3,3,2,3,1,0,0,0,0,1,0,3.25,3.25,1.75,3,1,1,1,0.8,1.5,1,6,1,2.8,1.3333333333333333,2.6,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,9.298154550579039,25.655137928690838
7,4,4,4,2,1,0,0,0,0,13,1,1,3.25,2.25,2,1,1,6,1.6,2,1.75,6,2.5,2,1.3333333333333333,1.6,6,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,7.760414945672095,4.8521999616404194
3,2,6,4,1,1,0,0,0,0,10,1,3.25,2.5,3,3,2.5,2.3333333333333335,3.5,1.8,3,2,4,2,3.2,4.333333333333333,2.8,6,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,-4.38304486908058,1.1801419626866354
8,1,2,3,1,0,0,0,0,1,8,0,2.5,4,4,2.8,2,2.6666666666666665,4,2,4,2.25,6,3,4.2,5,4.2,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-24.555986854396114,-11.562543560142066
3,4,5,3,2,1,0,0,0,0,5,0,2.25,3.5,2.75,2.4,1.5,1,5,1.2,2,1.5,6,2.5,3,4,3.8,6,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,6.578057540363794,26.16852989569088
9,0,1,4,1,0,0,0,1,1,13,1,4,4,4,3.6,4.5,5,3.5,2.6,4.5,3.5,5,3.5,3.2,3,4.8,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-41.429022880182536,-1.5641147754693148
2,3,4,4,2,0,0,0,1,1,6,1,2.5,3.25,3,2,3,3.3333333333333335,2.5,2,4,2.5,5,2,1.8,2.6666666666666665,3.2,4,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,-11.083894999027795,-8.0606013516118
2,3,3,2,2,0,1,0,0,0,12,1,2.5,2.75,2.75,1.6,2,2,4,1.6,3,2.25,2,1.5,2.2,2.6666666666666665,3,2,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7.3087644364415025,-16.802685700940245
5,4,4,6,2,1,0,0,0,0,10,0,2,2.75,1.75,3.2,2.5,1.6666666666666667,4.5,1.8,4,2.25,5,3,3.8,3,4,6,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3.7935028794052372,9.146106996148742
4,3,3,4,2,1,0,0,0,0,7,0,1.5,3,2.5,2.2,2,2,4.5,1,2.5,1,5,2.5,3.4,2.6666666666666665,2.8,6,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,4.013152162316102,4.469799860790639
7,4,5,3,1,0,0,1,1,0,10,1,2.75,2.5,2.25,2.8,2.5,2.3333333333333335,5.5,3.2,5.5,2.5,5,2.5,4.6,4.666666666666667,3.2,3,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,-9.403042394671965,-10.485845326611644
10,3,3,3,1,0,0,0,0,1,12,1,2,2.5,2.25,1.8,2,1.3333333333333333,3.5,0.8,2.5,2.75,6,1.5,2.4,4.666666666666667,3.4,4,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,-19.86964432489334,-13.969461573648072
1,4,2,1,2,1,0,0,0,0,12,0,3.25,3.5,2,2,1,1.6666666666666667,3,2,3,2.75,3,2,3.2,4.333333333333333,2,6,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.574230962568928,4.992630600164519
5,3,6,4,3,1,0,0,0,0,11,0,3.25,3.25,2.25,2.2,1,1,2,1.8,5,2.5,6,2.5,3.6,3.3333333333333335,3.6,6,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1.3942631017311837,-1.8921711284450078
2,1,5,2,1,0,1,0,0,0,4,1,3.25,3.25,3,2.4,3,2.6666666666666665,3,1.4,3,1.25,1,3,1.2,1,1.4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11.358353503750422,30.906579519249266
2,4,5,3,3,1,0,0,0,0,5,0,2.5,3,1.25,1,1,1,3,0.8,1.5,1,1,1,1,1,1.2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,12.807964931146254,-5.386919596853241
2,2,2,3,3,1,0,0,0,0,1,1,3.25,2.75,2.5,2.8,2.5,3.3333333333333335,3.5,2,4,3,3,3.5,2.8,2,3.4,4,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,28.049096136227718,18.394302782743132
3,3,4,6,1,0,1,0,0,0,14,0,1.25,2.75,1.5,1.6,2,2.3333333333333335,1,1.4,3,2.25,2,2.5,2,1.6666666666666667,2.6,2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,20.62278270279577,-6.406611686659912
3,3,3,2,2,1,0,0,0,0,7,0,1.5,1.5,1.5,2,2,2,4,2,2,2.5,3,2,1.2,1.3333333333333333,2.6,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,22.666531027299015,-4.577442059547951
6,4,3,6,1,0,0,1,0,0,11,1,2.5,3,2.75,2,2,2,5,2,4,2.5,4,2,3.2,3,3.2,3,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-0.10987792153094134,-10.521898530914335
8,2,2,4,1,0,0,0,0,1,8,0,1.75,2.5,2.25,3,3.5,1.6666666666666667,4.5,2,2.5,3.25,6,2,5.4,6,4.4,4,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,-24.681195780017372,-9.120090331064972
9,4,5,6,2,1,0,0,0,0,13,1,3.5,3.5,3,3,2.5,2.3333333333333335,2.5,2.2,2.5,2.5,6,5,4.8,5.666666666666667,4.4,6,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,-19.525388470758724,5.848647003818314
2,3,5,4,2,1,0,0,0,0,10,1,2.75,3.25,2.25,1.4,1.5,2,4,2.4,4.5,3.25,5,3,3.8,4.666666666666667,3.8,4,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2.8959927193930657,13.390681969515832
11,3,3,4,1,0,0,0,0,1,14,0,2.5,3,3.5,3.4,2,2.3333333333333335,4,2.6,4,2,6,4.5,2.8,3.6666666666666665,4.8,3,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,-22.871481993942005,-2.9872336223882177
8,3,4,3,1,0,0,0,0,1,9,0,2.25,1.75,2.75,2,1,2.3333333333333335,4,2.4,4,2.75,6,1,2,2,2.2,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-19.066662728217278,-9.987135518458912
2,3,6,4,1,0,0,1,0,0,7,0,3.25,2.75,3,2,2.5,1.6666666666666667,6,1.4,3.5,3.5,2,2.5,2.8,3,3.8,4,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-3.3457501738574495,-15.280163803474771
5,4,2,3,2,1,0,0,0,0,7,0,3.25,3.25,2.75,2,1,1.3333333333333333,6,2.2,4.5,3.75,6,4,4,4,3,6,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,5.662499507571998,11.69280543763143
2,2,1,5,3,1,0,0,0,0,8,0,1,2.5,1.5,2,2,2,3.5,1,2.5,2,1,1.5,2.8,2.6666666666666665,1.8,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,14.611330627749625,-0.7950006062122554
1,1,6,1,2,1,0,0,0,0,3,0,3.25,3.5,2.75,2.6,3,3.3333333333333335,6,2.8,3.5,4.75,5,4.5,3,2.6666666666666665,5.2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-2.7503571571613414,24.671735932523415
3,3,4,3,2,1,0,0,0,0,6,0,3.25,3,1.75,1.8,1,1.3333333333333333,5.5,2.2,3.5,2.75,5,2.5,2.8,2.6666666666666665,3,6,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,-1.009087834572302,-0.6161246603827796
5,4,6,2,2,0,0,1,0,0,7,0,4,3.25,1,1.6,1.5,2,3,2.4,3,1.5,3,1.5,2,1.6666666666666667,1.8,2,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-2.0408362151600095,-14.004027523393937
7,3,5,6,4,0,0,0,1,1,9,1,1.75,2.75,2.25,2,1,1,5,1.4,3.5,2,5,1,3.4,3,2.6,4,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-17.0295812562474,-15.941389055533296
11,0,6,3,1,0,0,0,0,1,6,1,4,4,3.5,3.6,6,3.3333333333333335,1,3.4,8,5.25,6,4,5.8,4.333333333333333,6.8,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-42.21989387122047,-2.233662175827574
2,2,4,3,3,1,0,0,0,0,4,0,1.75,2.25,2.75,4.2,2,3.3333333333333335,2.5,2.2,5.5,3.75,2,3,3.4,3,3.2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-15.024152468502194,17.115628330312013
8,2,5,3,1,0,0,0,0,1,9,1,2.75,4,3,2,2.5,2,4,2.6,5,2.5,4,3,4.4,3,4.6,3,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-28.31226521172209,-8.862360164702201
5,3,2,3,1,0,1,0,1,0,11,1,1.5,1.5,1.25,2.6,2,3,4,2.2,5,3,5,3.5,3.6,2.6666666666666665,3.2,2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.070546284410057,-11.84575261980636
4,4,3,6,2,1,0,0,0,0,14,0,1.5,2.25,1.5,2.2,1,1,6,0.8,1.5,2,6,3,1.6,1.3333333333333333,2.4,6,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,21.743594699838134,-2.0411850936958946
3,3,6,2,3,1,0,0,0,0,3,1,3.25,4,1.75,2.2,2,5.333333333333333,2.5,3.6,7,3.75,4,1.5,4.8,5.666666666666667,5.6,6,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,-10.033065861582257,0.6222099012833725
2,2,5,3,2,1,0,0,0,0,3,1,2.5,3,2.25,2,2,2.6666666666666665,3.5,2,4,2,5,3.5,2.6,3,3.8,5,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,-8.826352074079336,9.434972005741974
2,4,6,3,2,1,0,0,0,0,1,0,2.25,3.25,2,2.6,2,1.6666666666666667,2.5,1,2,1.75,5,3,4.4,3.6666666666666665,5.2,5,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,-2.7627843552036717,0.8553370798440222
2,1,3,3,2,1,0,0,0,0,2,0,2.5,2.25,2,3.6,3.5,3.3333333333333335,3.5,2.6,6,3.25,4,3.5,3.2,4,4.2,4,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-4.630970688857599,14.359717141265017
2,3,3,3,2,1,0,0,0,0,9,1,4,4,2.75,3,2,2,4,2.4,4.5,3,3,3,3.6,3,3.6,6,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,-8.526505094502125,12.086256227998804
8,4,4,6,1,0,0,0,0,1,14,0,3.25,4,3,4.2,3,1.3333333333333333,1.5,0.8,1.5,1.25,6,4.5,5.8,5.666666666666667,5.6,6,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,-21.683744872692454,0.4524457574109339
3,4,4,3,1,0,1,1,0,0,7,1,2.5,2.75,2.25,1,1,1,1,1.6,3,2,2,3,2.8,2.3333333333333335,3.8,5,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,18.14011294548864,-16.753904532498588
6,2,4,2,1,0,0,0,0,1,6,1,2.25,2.25,2,2.2,3,2.6666666666666665,2.5,1.8,2,3,5,2,4.6,5,4.8,6,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,-24.982238240371505,-9.828555361919712
2,1,6,2,2,1,0,0,0,0,5,1,2.25,3.5,3.25,2.4,2.5,4,2,2.8,6,3.75,5,3,4.4,3.6666666666666665,4.8,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21.495703065027847,19.17068477080191
3,0,4,4,2,1,0,0,0,0,1,1,2.5,3.5,2.75,2,2,2.3333333333333335,2,2.6,4,2,6,3,2.6,2,2.6,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,22.632871597236573,17.780245155593605
2,4,6,3,1,0,1,0,0,0,4,1,2.25,2,2.25,2,1.5,2,3.5,1.4,3,2,5,2,2.8,3,3.6,2,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.591249027319818,-17.92294384558962
3,3,4,3,1,0,1,0,0,0,8,1,2.75,2.5,2,2.6,1.5,2,3,1.4,3.5,3,4,2.5,4.2,2.3333333333333335,3.2,2,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,37.71830589857086,-1.4218800126831115
4,4,6,6,2,1,0,0,0,0,1,0,3.25,1.75,1.5,1,1,1.6666666666666667,3,0.8,2,1,1,1,1.2,1.3333333333333333,1.2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.025863058721562,-5.923626894453821
9,3,5,4,4,0,0,0,0,1,10,0,3.25,4,2.25,3.2,2,2.3333333333333335,5,2.6,4,2.75,5,4,4,3.6666666666666665,5,5,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,-19.265858987142245,9.759439183902332
2,4,5,3,2,0,1,0,0,0,6,1,3,3.25,2.5,2,3.5,3,2,1.6,3,2.25,5,2.5,3,3,3.8,3,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.13062584956398368,-20.57872245603886
2,3,2,3,2,1,0,0,0,0,8,1,2.5,3.25,3,1.8,2,2,3.5,1.4,3.5,2,6,2,3,3.6666666666666665,3,6,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,5.85561222091783,25.092652855353958
3,2,3,3,2,0,1,0,0,0,8,1,1,1,1.75,2.8,2.5,2,3,1.6,3.5,2.25,3,2,2,2.3333333333333335,2.8,3,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,10.018872620951253,-9.079514082502902
1,0,2,6,3,0,0,0,0,1,14,0,2,2,2,5,5,5,5,4,7.5,5,5,5,5,5,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.0407664491769455,28.845993199647413
2,3,6,4,1,0,1,0,0,0,4,0,3.25,3.25,3.75,2,2,1,5,2,3,3.5,6,4.5,5,5.333333333333333,4.4,6,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.3215856730890883,-18.545499449128066
2,3,6,3,2,1,0,0,0,0,1,0,3.25,3.25,2.75,2,2,3.6666666666666665,6,2.2,5.5,4.75,4,3,3.6,2.3333333333333335,4.2,5,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-7.186670104817656,2.5325961794477356
1,0,5,1,2,1,0,0,0,0,1,1,3.25,4,3.25,1.8,1.5,1.6666666666666667,4.5,1.4,2,1.25,5,3,2.4,4.666666666666667,2.4,6,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-8.905377969657557,9.066352780739091
2,4,6,3,1,1,0,0,0,0,7,1,2.75,3,2.5,1.6,2,3.3333333333333335,3,1.4,4,2.25,6,1.5,3.6,2.3333333333333335,2.4,6,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-4.032282389514846,-1.6272859500501862
2,2,2,3,2,1,0,0,0,0,5,0,4,3.25,3.5,3.8,5.5,3,2,1.6,3,2,5,5,4,5,6,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-42.15029844750341,1.4789602254383263
2,4,5,4,1,1,0,0,0,0,9,1,1,1,1,1,1,1,1,0.8,1.5,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,20.41373900526485,-3.710986066238844
7,2,4,3,1,0,0,0,1,1,14,1,2.75,3.5,3.5,3.2,1.5,2.3333333333333335,2.5,1.4,3.5,1.75,6,3,4,4.666666666666667,5.4,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-20.716026504174586,-5.81275671346224
4,4,3,6,3,1,0,0,0,0,8,0,2.75,4,2.25,2.6,1,1.3333333333333333,1,1.2,1.5,2.25,6,3.5,3,3.6666666666666665,4.8,6,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,6.08440918791039,20.922336667685546
3,4,6,4,2,1,0,0,0,0,6,0,2,3.75,1.75,1.4,1,1.3333333333333333,6,2.6,3,2.75,3,4.5,1.6,2.6666666666666665,3.4,6,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,-0.9211691784402877,-1.3825019441960271
4,0,5,2,2,1,0,0,0,0,4,0,2,2,2.5,2.8,2.5,3.3333333333333335,4,2.6,4.5,3.75,3,3.5,3.2,3.6666666666666665,4.2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8474307494984172,-34.47239218977574
8,1,6,3,1,1,0,0,0,0,11,1,3.5,3.25,3.75,3,2.5,3.6666666666666665,3,1.8,3,2.25,6,2.5,4.4,6,5.6,6,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-14.470059607396232,3.9959877587349015
5,4,2,3,3,0,0,0,1,1,5,1,3,3.25,2,3.2,3,2.3333333333333335,3.5,2,4,3.25,5,3.5,3.6,4.333333333333333,3.6,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,6.119529861860774,33.4122316972822
6,2,3,3,1,0,0,1,1,0,9,0,3,4,3,3,3,3,2.5,2.4,4,3.25,5,3.5,3.4,3.6666666666666665,4.8,3,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,-10.130821951873235,-12.32065975182744
1,4,4,2,2,1,0,0,0,0,9,0,2.5,3.5,2.25,2.4,2.5,2.6666666666666665,2.5,3,5.5,3,5,3,2.8,4.333333333333333,3.8,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.125555281659834,26.90534100016668
3,1,6,3,3,0,1,0,0,0,5,1,3,3.25,3.5,1,1,4.333333333333333,2,0.8,4,2.5,6,3,4.6,5,4.4,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1.13083349797957,-23.99629239449619
5,4,4,4,2,1,0,0,0,0,11,0,2.5,3,1.75,2,1.5,1,3.5,2,3.5,3.25,5,2.5,2,3.3333333333333335,2.8,5,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,8.489581744395823,7.925065651264096
2,4,2,3,1,1,0,0,0,0,5,1,1.75,1.5,1.25,2,1,1,6,0.8,1.5,2.25,6,1,1,1,1.2,6,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,18.44606616870801,-11.459090336074267
6,4,3,3,2,0,0,0,1,0,6,1,2,2,1.25,2.2,2.5,3,2.5,1.8,4.5,2,3,2.5,3.2,2.6666666666666665,3.6,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,21.519727704539854,-16.670560516716165
3,4,4,4,1,0,1,0,0,0,7,0,2.5,2.5,1.75,2.2,1,2.3333333333333335,4,2.6,5,3,5,2.5,3.6,3.3333333333333335,2.8,3,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,5.777787160577844,-14.15249917010203
8,1,2,3,1,0,0,1,0,0,9,1,2.25,3.25,3.25,2,1,1,3.5,1.8,2.5,1,4,2,2.6,2.3333333333333335,3.6,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1.7484265066748734,-7.815332645447078
2,4,4,3,2,1,0,0,0,0,5,0,1.75,1.25,2,2.4,2.5,1,3.5,1,2,1.75,4,3,1.2,2,1.8,6,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,11.444483745005785,3.97087497270533
1,4,4,1,2,1,0,0,0,0,6,0,3.5,3.25,3.5,4.2,3.5,2.3333333333333335,5,3,6.5,4.25,4,4,3.2,4.666666666666667,3.8,4,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,-15.916637929173644,12.982614468400712
5,4,4,3,1,0,0,0,1,1,14,1,2.5,4,3.25,2.4,1,2,4,1.8,1.5,2.5,6,1.5,2.6,1,2.2,5,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-17.462944421727276,-8.053682448781514
3,4,4,6,2,1,0,0,0,0,5,0,2.75,3.25,2.25,1.2,1,1.3333333333333333,2,1.8,3.5,2.25,2,3,1.8,2.3333333333333335,2.2,6,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,8.749139233653445,2.0717720371941026
8,2,6,4,2,0,0,0,1,0,8,0,2.75,3.5,2.75,3.2,3,4.666666666666667,3.5,1.6,5.5,2.75,5,2,3.4,3.3333333333333335,5,5,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,-20.24599318108474,13.005157131468929
2,2,4,2,1,0,1,0,0,0,6,1,2.5,2.25,2.25,1.2,1.5,3,3.5,2,4.5,1.75,6,1,4,2.6666666666666665,2.6,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,8.03602683849512,-14.253378224545193
6,3,3,3,1,0,0,1,1,0,13,0,3.25,4,3.25,2.6,1,1,5.5,1,2,1.5,6,4,4.6,5,3.8,3,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,16.231923222563406,7.984897267603097
